,Multiple renewables,Solar energy,Renewable hydropower,Bioenergy,Wind energy,Geothermal energy,prediction
476475,0.06228051968610604,6.311730928445575,24.48823390580526,102.97612442091445,0.0,0.5946863347683999,3.5115074435303284
296259,42.12541319507271,0.002559417095509442,133.94351087284792,0.21464434308914826,0.0,0.004625769547339509,0.2900606197692714
312644,0.06055663810428613,107.39340427781016,203.9936094059123,0.0816697610207282,0.0,420.07311914028423,3.4907078858204823
378182,9.763281573442857,0.025035975060097693,608.6551938194219,0.515549548107165,0.13842557138936185,4.84731597671928e-05,0.6198430671431663
419145,141.75657903179868,0.23015413073018776,0.008275988961912173,0.23131178646685147,0.0,0.028592944441832024,2.960239145205059
247122,51.37383375756087,0.3327019367405195,116.23486897569558,0.4771496091011318,3.1044645346564046,4.84731597671928e-05,1.8099648874356322
337239,141.75657903179868,0.002559417095509442,3.6969701556519636,0.00027974512548722963,0.0,0.13009394743810776,1.9900179797388868
34136,0.23151072111753312,0.002559417095495231,5372.433083081828,0.09204313214814253,0.0,4.84731597671928e-05,-0.3337284277070186
83300,15.704466792788338,3.0749455481468138,2031.3736105094436,0.031735085783724415,0.0,4.84731597671928e-05,0.9700027311856251
378212,5.178137144993913,19.65789094946022,3.8954519259821083,0.00027974512548722963,0.3050562552782383,420.07311914028423,2.060035811042332
197997,0.06228051968610604,18.35880060661132,269.509236760997,102.97612442091445,0.0,0.13009394743810776,3.8286178930125945
1392,29.538060008348644,23.224386057117172,45.747787768144065,0.00027974512548722963,0.0,4.84731597671928e-05,1.3299719009764381
91512,18.129992052085928,7.495724822768151,5372.433083081828,0.00027974512548722963,0.0,4.84731597671928e-05,-0.09960746004494146
9594,84.46763385126785,847.4880323751283,0.00822259074373255,0.10731848279376499,0.13842557138936185,420.07311914028423,3.000743940443384
165250,0.0512631228353706,18.466928832355446,2079.2319092154353,0.00027974512548722963,0.0,0.0031195860132378073,0.6100279936762912
509315,0.17202105545743152,0.028202463503490094,0.0015140696500417494,0.0031938703305545157,0.15975888356947943,0.004625769547339509,0.4096879325989725
492931,16.038813536277104,204.566951521102,0.0015140696500417494,0.00027974512548722963,0.0,0.028592944441832024,1.759945106410406
681352,4.823663987483918,14.89559443317552,0.005678372654765562,10.583857610373409,0.0,0.14793421984107558,2.6098348238868923
370060,42.41732547884545,0.5040152575737955,1.4133410389119732,0.2674538382485443,0.0,4.84731597671928e-05,1.0899937125107486
550291,2.482670391274475,0.0344618078445984,0.0015140696500417494,0.00027974512548722963,11.531688595564036,0.0031195860132378073,0.29891306731410355
640404,53.71892721157594,0.02324541869457719,495.095384032112,0.06337431825763629,10.588151743260038,0.9793566189670471,1.8399267741664052
247194,20.00722238206584,0.14419888010921267,4654.373127261255,0.24017508379107877,0.0,4.84731597671928e-05,1.1000910451260626
550305,0.8312553967202421,97.13878986294107,10.31457551362143,2.835702131279778,0.0,0.14793421984107558,2.970406049224996
255397,25.15297287960476,98.45087113743226,592.8917539762078,0.00027974512548722963,0.0,0.004625769547339509,-0.11913853222130738
132524,133.6336768560157,0.002559417095509442,42.299366407131366,0.032144659641013096,0.0,0.034346280809471,2.470176214066883
394675,12.733099570307086,0.002559417095495231,553.7769275566739,0.00027974512548722963,0.2890849928908732,0.1264739292616779,1.2298351500211513
198072,46.26795860571559,0.4014484098995379,31.330673985587303,102.97612442091445,0.0,4.84731597671928e-05,1.5600711423142966
386493,0.0,0.03603199455553496,0.0015140696500417494,0.00027974512548722963,0.0,0.004625769547339509,-0.06012039917767361
402885,0.13567576356202382,83.17541674751617,592.8917539762078,0.00027974512548722963,11.528236091148576,4.84731597671928e-05,0.9801015436745324
329158,0.010329380993391313,81.22203468343997,5372.433083081828,0.5710383937537391,0.0,4.84731597671928e-05,-0.2899515225505436
288203,0.004394876695334338,0.04576155770494772,0.005678372654765562,0.00027974512548722963,11.526251663061823,4.84731597671928e-05,0.5602191265419892
378317,157.82080322913515,10.320493429940486,5372.433083081828,0.00027974512548722963,0.0,4.84731597671928e-05,-0.7907976122852497
681423,0.0,7.495724822768151,31.12651574559407,10.583857610373409,0.0,0.5946863347683999,3.0903813079279185
435670,0.9311754822141498,5.031557500123033,0.4180266079298738,0.00027974512548722963,0.17099607976418452,420.07311914028423,2.3101584900576104
181722,260.5089274503512,0.12351473454658946,0.012110176106645554,0.00027974512548722963,0.0,4.84731597671928e-05,1.0499609085886172
124378,0.0,9.975813624062551,0.0015140696500417494,0.7050047078913393,0.10637343204876903,420.07311914028423,2.6001363782606046
493026,0.03743513422238376,5.897540557679903,740.8742205713252,0.00027974512548722963,0.0,0.028592944441832024,2.450054967099172
370148,85.92550162253708,6.831052797335701,474.7843817488789,0.00027974512548722963,0.15963075341888233,4.84731597671928e-05,2.3600172916802986
566765,0.0,54.123143893199995,5372.433083081828,0.00027974512548722963,0.0,0.004625769547339509,-0.7574073089209538
411118,151.38887122208357,0.002559417095509442,24.48823390580526,0.00027974512548722963,0.0,0.13009394743810776,1.9900179797388868
574960,0.24225524371376927,593.133189264771,5372.433083081828,0.09989649061192463,0.0,4.84731597671928e-05,-0.4920601339665192
140785,3.3898302691316538,58.79645351456734,0.002571358390321299,0.00027974512548722963,0.0,420.07311914028423,1.740005364387272
591344,0.0,61.07163545124311,269.5100975814012,102.97612442091445,0.0,0.13009394743810776,3.88945020389428
443895,1.5968408400923124,0.649809088300473,0.005678372654765562,102.97612442091445,0.07088550021489315,4.84731597671928e-05,1.2499737955044559
583163,13.85244824628246,0.002559417095495231,584.4864804441752,0.3110092572907961,0.0,4.84731597671928e-05,0.369829165724652
230912,98.86506082841798,9.92123022528443,563.5555005062556,0.00027974512548722963,0.0,0.5946863347683999,3.461358911772179
599554,157.82080322913515,0.033974362804505276,9.057705448209395,0.00027974512548722963,0.0,0.0031195860132378073,0.20041978617391273
435714,12.552021467223064,241.26416222282464,0.0015140696500417494,0.00027974512548722963,0.0,0.028592944441832024,1.759945106410406
345610,0.04200835607120701,10.138218095136951,0.0015140696500417494,0.032107641673192466,0.0,0.049494696960037166,3.37066485989379
476685,0.0,0.016896796095805966,117.78482917534069,0.7050047078913393,0.0,0.0031195860132378073,0.9599685688440351
386580,162.28276052718473,37.685543433637434,592.8917539762078,0.00027974512548722963,0.0,4.84731597671928e-05,0.5002001767435221
247319,0.0,0.03353800237104654,1046.863765881756,0.09989649061192463,0.0,4.84731597671928e-05,0.08897579195355507
525847,74.05600653665837,3.359719478269959,3.8954519259821083,1.1760258488049904,0.0,4.84731597671928e-05,2.4601807828310545
673308,1.612344551394222,94.88741060797197,135.37791336619793,0.00027974512548722963,0.5422440015744534,0.1264739292616779,3.1688312335448097
566814,133.6336768560157,0.01773565439721403,26.027638553317786,0.032107641673192466,0.0,4.84731597671928e-05,1.6100076369567222
501280,82.55843804337297,133.1989494159623,3.179551165525538,102.97612442091445,0.0,0.06685255518785804,3.395189665811596
722466,0.07920029901809555,0.033974362804505276,0.005678372654765562,102.97612442091445,0.0,0.004625769547339509,0.18042184531630343
1570,0.0512631228353706,54.76210010373032,0.0015140696500417494,0.00027974512548722963,0.0,4.84731597671928e-05,1.2699452911888505
50722,0.0,5.118431215559725,0.9494575332252093,0.10775713111702534,0.0,0.13009394743810776,3.0696816055950666
714284,18.129992052085928,42.64202926942985,925.9576863795683,0.0816697610207282,0.0,4.84731597671928e-05,1.7100107878837971
9773,0.6747551913317569,0.0330056361428408,0.0015140696500417494,0.00027974512548722963,0.3050562552782383,4.84731597671928e-05,0.8098901579771174
9775,4.592066379922258,0.46437503892862764,0.0015140696500417494,0.00027974512548722963,0.5422440015744534,4.84731597671928e-05,1.2000020431524567
149045,0.0,70.58926546932535,207.95011472330486,0.16151809297815456,0.0,420.07311914028423,2.8913390283186393
149051,2.6480364840565316,0.4014484098995379,0.0015140696500417494,0.032107641673192466,0.0,420.07311914028423,1.6800729454867158
99899,0.036693638014852814,86.69921631203844,0.1989392733152069,2.835702131279778,0.0,0.049494696960037166,3.0221897855488113
26176,8.609340859877333,20.543958451108125,474.7843817488789,0.00027974512548722963,0.0,420.07311914028423,2.9202379419376236
362055,0.0,7.1258072585240395,0.0015140696498137096,0.032107641673192466,0.0,0.1264739292616779,2.789963983244117
722512,20.64362518600425,44.95100446613046,4654.373127261255,0.019414980881982347,0.0,4.84731597671928e-05,0.510000298055926
435801,0.0,20.543958451108125,415.48184496353366,0.0276215977563965,0.0,0.05965998567567077,3.4395701779906154
484957,69.25412421604696,49.30140718303332,267.0729990332905,0.34389327775016465,0.15975888356947943,4.84731597671928e-05,2.3298590505049077
370269,0.04200835607120701,5.151653807414801,374.0369386475325,0.00027974512548722963,0.0,0.1264739292616779,2.9396166768184173
321119,133.6336768560157,0.002559417095498784,17.16940206731119,0.06110284643907482,0.050694643605467604,4.84731597671928e-05,1.6100076369567222
296542,165.57997930181588,22.89008295708118,45.747787768144065,4.3566196720765085,0.0,0.05965998567567077,3.2454467776634197
558696,11.840970815120484,0.002559417095509442,0.0015140696500417494,0.00027974512548722963,3.1044645346564046,0.004625769547339509,0.09929614202697751
124523,2.093434311336855,248.17535037889363,372.2140959490387,0.00027974512548722963,0.0,0.13009394743810776,3.257759317999013
296560,67.1788460911399,125.66119959116484,0.0015140696500417494,1.4204840545530302,11.53196662847304,4.84731597671928e-05,2.499934379373015
370289,139.4062110695227,45.09568213359258,1363.5137713300596,102.97612442091445,0.0,4.84731597671928e-05,3.080481155647872
345714,59.19503327386695,32.982848541438344,474.7843817488789,0.00027974512548722963,0.5422440015744534,4.84731597671928e-05,2.419653353359616
83580,0.0787961758152882,13.22244168782062,1046.863765881756,0.0816697610207282,1.0769606850863593,0.14793421984107558,3.5608926892645
288383,185.30145745222302,7.699476793472149,0.0015140696500417494,0.00027974512548722963,0.0,420.07311914028423,1.569922080999165
714374,15.286378393255031,0.04576155770494772,0.0015140696500417494,0.00027974512548722963,0.3050562552782383,0.004625769547339509,-0.5312343393929931
583313,5.486260951606648,0.03353800237104654,1.2460265164743407,0.09204313214814253,0.0,4.84731597671928e-05,0.30946129347659707
26261,0.9311754822141498,0.3994625314198903,0.0015140696500417494,0.09204313214814253,0.0,4.84731597671928e-05,0.5096685329385554
181915,18.129992052085928,94.88741060797197,0.0015140696500417494,0.00027974512548722963,0.250185936458718,0.004625769547339509,0.5299621225621538
42654,46.43028975920189,9.638579694527722,0.0015140696500417494,0.6446403883986538,0.0,0.049494696960037166,2.329548415227659
255647,257.06572844498066,0.14189086130151107,0.008275988961912173,0.00027974512548722963,0.0,4.84731597671928e-05,1.0499609085886172
165536,5.022267989861528,13.22244168782062,121.14261237752712,102.97612442091445,0.053108172410206045,0.5946863347683999,3.33063103870685
288425,107.78995372996057,0.3327019367405195,11.208340136855423,0.17216334596249094,0.0,4.84731597671928e-05,2.1101112884396755
706221,133.6336768560157,0.07186042194473408,9.863683562153897,0.7050047078913393,0.0,4.84731597671928e-05,2.290107358825051
165555,0.0,0.06885064834086774,0.002571358390321299,0.00027974512548722963,0.0,4.84731597671928e-05,1.129963801342682
140990,1.244139007649927,107.23930512319461,5.607499776396442,1.19454788328422,11.52913459114303,4.84731597671928e-05,1.970026692682016
198338,53.71892721157594,0.5530581528473981,1.4070700669626386,0.00027974512548722963,0.0,4.84731597671928e-05,1.0699795814175284
198339,488.56011517357734,53.36983589347913,6054.2737594999235,0.00027974512548722963,0.0,4.84731597671928e-05,-1.0229220508891301
140994,18.129992052085928,204.566951521102,0.0015140696500417494,0.8541261225922285,0.0,0.049494696960037166,2.6910093877170485
18118,13.85244824628246,0.002559417095509442,63.187586627660764,0.00027974512548722963,0.0,1.1269426740094004,1.0800046821533593
468679,0.656712308944166,13.22244168782062,1481.3439105201014,0.7133267442758318,0.0,420.07311914028423,3.0699936830519396
698056,0.0,7.1258072585240395,4654.373127261255,0.00027974512548722963,0.0,0.004625769547339509,0.5800763170799175
222923,0.0,81.42302124537106,5372.433083081828,0.17216334596249094,0.0,4.84731597671928e-05,-0.2899515225505436
26317,0.008975608187627326,0.3627233500200777,0.0015140696500417494,0.00027974512548722963,0.0,0.0031195860132378073,0.6302246105478733
67285,133.6336768560157,2.769754001844134,0.0015140696500417494,0.8887187639494212,0.0,4.84731597671928e-05,1.9299428420987936
124631,3.4511398724598674,27.64781378965461,19.02097414119089,0.17216334596249094,0.0,0.049494696960037166,2.749866270275963
509656,0.0,6.247183671540216,2.284276278070541,0.25261587476804337,11.475133524237153,0.028592944441832024,2.8901235425757608
91865,0.6882412293534339,6.217084899539027,0.0015140696500417494,102.97612442091445,0.051428526540548525,0.13009394743810776,3.2318074100281566
698074,38.140170006827745,52.92604373227476,1363.5137713300596,102.97612442091445,0.0,0.7752336220339917,3.442010001109376
378589,3.4138323726940323,10.862396772112628,748.6270502048424,102.97612442091445,0.0,420.07311914028423,3.3954424023591705
673502,50.70368461707379,0.07186042194473408,0.0015140696500417494,0.10316602973242883,0.2507335915052533,4.84731597671928e-05,1.8200612631815296
624354,0.12387203895302124,81.42302124537106,0.0015140696500417494,4.3566196720765085,0.0,0.06685255518785804,2.9096151549528217
9956,139.4062110695227,47.86232557277099,67.1060734069462,0.00027974512548722963,0.0,4.84731597671928e-05,1.8300118555108675
468712,81.14499521042119,16.420275112220803,26.027638553317786,102.97612442091445,0.2890849928908732,4.84731597671928e-05,2.879152577133573
75501,46.26795860571559,0.07448553174520667,646.2065228531628,0.00027974512548722963,0.0,4.84731597671928e-05,0.6600845075829735
108269,72.7008906343106,0.5040152575737955,41.30913007282374,102.97612442091445,0.0,4.84731597671928e-05,2.7691658285654275
116464,0.0,86.26571841395173,0.007247388996780346,0.5713016020161885,0.0,4.84731597671928e-05,1.5400363412529143
526069,5.975495476940966,2.7173629800891015,0.08251999270976418,0.5713016020161885,11.483214673338477,4.84731597671928e-05,1.5900208321017055
91894,0.0,5.151653807414801,31.12651574559407,0.21415852721012607,0.0,0.14793421984107558,3.059642880409325
198393,30.677001220565224,119.47992305233007,0.7713700466837721,0.09400184034520276,0.0,4.84731597671928e-05,1.0199952315186485
345850,14.273526610114981,6.217084899539027,118.15011293968436,0.06337431825763629,0.0,0.004625769547339509,0.24883513459472267
345849,0.0,192.84258463964224,0.2238129220015257,0.00027974512548722963,0.0,0.13009394743810776,2.070153448136854
59129,0.0,130.0720632425982,249.4602813641702,102.97612442091445,0.17099607976418452,4.84731597671928e-05,2.1800308949224236
42753,84.36926300961495,8.507124609921437,0.4110084335209454,0.6070840623750948,0.0,4.84731597671928e-05,2.229974457539621
1796,24.579208735040936,0.010039637042995153,925.9149192989265,0.09989649061192463,0.0,4.84731597671928e-05,0.5399153409188098
296711,0.4902802050853883,11.06758072282028,1098.0405513355597,102.97612442091445,0.0,420.07311914028423,3.462508633133096
67336,82.55843804337297,68.61901570010897,97.72984070321479,0.00027974512548722963,0.0,420.07311914028423,2.699810532835871
526094,0.0,12.145688953694725,15.838962684405907,102.97612442091445,0.0,0.05965998567567077,2.870508954876351
493346,0.0,79.10583677342264,2031.3736105094436,102.97612442091445,0.0,420.07311914028423,3.5422624552706723
124710,0.0,23.224386057117172,495.095384032112,0.129606204992613,3.1044645346564046,420.07311914028423,3.212095892915921
173867,0.036693638014923424,82.3741629049297,0.00822259074373255,0.3016201625444126,0.0,4.84731597671928e-05,1.5400363412529143
698165,270.08243729609603,52.92604373227476,0.0015140696500417494,0.00027974512548722963,0.0,0.0031195860132378073,0.379727864125697
476985,165.57997930181588,94.88741060797197,6054.2737594999235,0.00027974512548722963,0.0,4.84731597671928e-05,-1.0229220508891301
198463,0.06055663810428613,36.212317288940355,0.0015140696500417494,3.2226787176138476,0.0,0.13009394743810776,2.650240081409533
231235,12.552021467223064,0.03657813076782923,0.038883553873968024,0.00027974512548722963,0.0,4.84731597671928e-05,0.5501246237405903
272200,0.011995270854336937,194.983432723543,563.5555005062556,0.00027974512548722963,0.3050562552782383,0.1264739292616779,3.2402966744977713
403273,47.353948596846934,125.66119959116484,1.4070700669626386,3.2226787176138476,11.526251663061823,0.049494696960037166,2.7601186064338123
354128,0.17202105545743152,4.962113346740775,1.252167192247112,0.04762450069589019,0.0,420.07311914028423,2.6597087479049932
395093,9.239938990475617,0.002559417095495231,0.002571358390321299,0.08848160357356427,0.0,4.84731597671928e-05,0.4193639080218059
42839,0.22080843461744548,95.00846965003473,0.0015140696500417494,0.7050047078913393,0.0,0.5946863347683999,2.9096151549528217
321374,16.339632213253783,0.0331310521031134,0.0015140696500417494,0.031735085783724415,0.0,4.84731597671928e-05,0.4190577272876028
288607,0.08626288486416889,0.10124426575859102,215.37471244843724,0.00027974512548722963,0.0,0.004625769547339509,0.5301491726694457
485216,55.42869832789612,5.447852661409373,0.0015140696500417494,0.00027974512548722963,0.0,0.034346280809471,2.2099498701100995
116580,497.92921240914484,0.002559417095495231,0.0015140696500417494,1.3657171863938613,3.2583762435374037,4.84731597671928e-05,1.3399502710213478
649061,5.130166794155785,86.69921631203844,0.5987480736806134,102.97612442091445,11.475346675762756,0.14793421984107558,3.1108441482883182
116582,0.195645589936148,0.34553738293054237,64.45653540866383,0.00027974512548722963,0.0,0.0031195860132378073,0.7501538806959877
386922,68.63454847819557,0.04576155770494772,374.0369386475325,0.06650558856057676,0.10255388499695184,4.84731597671928e-05,1.269954464238606
1899,0.14873592809344216,0.4534453494990536,0.0015140696500417494,0.00027974512548722963,1.0954637072000093,4.84731597671928e-05,1.2000020431524567
34667,0.051147714050539195,9.975813624062551,0.0255808845827461,0.00027974512548722963,0.0,4.84731597671928e-05,1.8700553536768303
591730,54.15556962105111,0.4448086080082785,0.24970911317512745,102.97612442091445,0.0,4.84731597671928e-05,1.4300200402771321
272243,0.0,6.247183671540216,0.005678372654765562,0.0816697610207282,6.860022595584951,0.14793421984107558,3.2810286235090307
92020,3.811368879519745,0.002559417095495231,0.0015140696500417494,0.06110284643907482,0.0,0.004625769547339509,0.4602252135256498
18293,0.8312553967202421,9.638579694527722,0.0015140696500417494,102.97612442091445,3.1044645346564046,0.5946863347683999,3.2552144458279804
214904,0.0,79.16733623777242,0.2821850183551222,0.00027974512548722963,0.0,0.022941588832042337,0.9099801210369278
165762,2.671417007171272,6.217084899539027,0.4180266079298738,0.00027974512548722963,0.17099607976418452,420.07311914028423,2.3101584900576104
182165,3.3898302691316538,0.0330056361428408,2081.17269632687,0.00027974512548722963,0.0,4.84731597671928e-05,0.7300751137635473
206745,9.239938990475617,2.4432171273775767,0.0015140696500417494,0.09204313214814253,0.0,4.84731597671928e-05,0.6501287665696339
1949,0.0512631228353706,34.2142385739385,0.0015140696500417494,0.000808448633070391,0.0,4.84731597671928e-05,1.2699452911888505
501663,19.552218954841745,7.699476793472149,0.0015140696500417494,4.3566196720765085,0.0,0.034346280809471,2.059950677120051
34724,39.25996031442612,162.24425581016945,925.9576863795683,102.97612442091445,0.0,420.07311914028423,3.442010001109376
239528,42.12541319507271,6.841823003226597,1103.9358317786607,0.000808448633070391,10.588151743260038,0.004625769547339509,-0.013274045295199459
649136,0.009461925879164168,0.002559417095509442,36.59199630966777,0.6869216859272931,0.0,0.0031195860132378073,0.9599685688440351
272317,4.482055110945983,0.002559417095509442,5372.433083081828,0.00027974512548722963,0.0,0.004625769547339509,-0.2320938613535914
329661,0.011524278904349927,0.12366421863080146,28.560228765921092,0.00027974512548722963,0.7537835661846322,0.004625769547339509,0.8398101424148142
223167,0.042877010819456496,138.70498907784662,6054.2737594999235,0.06337431825763629,0.0,4.84731597671928e-05,-0.34665332602847626
190402,0.3462192464930143,0.002559417095509442,608.6551938194219,0.0276215977563965,0.0,4.84731597671928e-05,0.6197346217852504
165832,0.16047243013560575,58.79645351456734,24.002863756527656,102.97612442091445,0.0,0.5946863347683999,3.3789102149107064
255945,13.916221096395699,61.07163545124311,4654.373127261255,0.00027974512548722963,0.0,4.84731597671928e-05,0.27934381483551873
387019,15.286378393255031,0.033974362804505276,1.4070700669626386,0.00027974512548722963,11.53137902237886,4.84731597671928e-05,0.8299900335414709
714700,10.34560438742242,0.033974362804505276,0.0015140696500417494,0.031735085783724415,0.0,0.004625769547339509,-0.30707133089994265
346060,1.5968408400923124,0.04702090499901024,0.008275988961912173,0.006878913560464772,0.0,0.0031195860132378073,0.28951438038949184
436180,24.44701274349435,86.69921631203844,35.62012123793096,102.97612442091445,0.0,0.1264739292616779,3.0698310910978526
255958,26.000546253516532,2.838168105026305,0.08251999270976418,0.00027974512548722963,0.0,0.004625769547339509,0.2705189896508084
280536,0.8199300135608028,2.743925989667028,8.437538707547722,0.10189627031300885,11.53137902237886,0.049494696960037166,3.349540977791003
100315,3.87793647669565,0.27319613518701513,1363.5137713300596,0.00027974512548722963,0.0,0.1264739292616779,1.6900264878458038
2032,0.06191372871460099,11.94573746247898,0.0015140696500417494,0.00027974512548722963,0.0,4.84731597671928e-05,1.2599382478013554
133135,0.09880929519055437,0.002559417095509442,30.24331794710491,1.0663276604819218,0.0,4.84731597671928e-05,1.1199523223282988
690194,0.09880929519055437,0.002559417095509442,1336.1404005054067,0.08848160357356427,0.0,4.84731597671928e-05,0.11402600555058579
460824,0.5652624113809614,32.03334993429337,116.23486897569558,10.85913673800863,11.531878857003212,420.07311914028423,2.9705810856438517
34841,0.6730172020948768,29.79076314832941,474.7843817488789,0.00027974512548722963,0.0,420.07311914028423,2.9202379419376236
296989,0.23151072111753312,13.22244168782062,415.48184496353366,0.00027974512548722963,1.1229884524741403,420.07311914028423,3.0304513587604616
354340,225.38499432159347,0.03353800237104654,31.330673985587303,0.00027974512548722963,0.0,4.84731597671928e-05,0.9300034543938409
378917,0.17202105545743152,11.873792804018784,39.052746988147604,0.6070840623750948,0.0,4.84731597671928e-05,1.620054395484201
190502,0.0,22.89008295708118,0.0015140696500417494,0.031735085783724415,0.0,420.07311914028423,1.7100420304628776
223275,16.339632213253783,0.3627233500200777,0.0015140696500417494,0.00027974512548722963,0.0,0.004625769547339509,-0.13498514279640617
403499,264.0818291385076,45.46606994287931,0.5192148829149716,0.00027974512548722963,0.0,0.004625769547339509,0.2997093005323093
2094,0.0,0.1527945930066843,92.44217337194087,0.00027974512548722963,11.52913459114303,4.84731597671928e-05,1.7499577126916246
337986,0.014711239227296558,31.144803073194005,0.0015140696500417494,0.00027974512548722963,0.0,0.0031195860132378073,0.24106123596343293
403522,0.08032960190455785,195.34583160880106,294.4110115555827,0.00027974512548722963,10.563060937298914,0.049494696960037166,2.939722451377023
665669,115.04303545037986,94.88741060797197,0.9438799978961787,1.4542505737274678,0.07074714368537927,4.84731597671928e-05,2.390012000670395
419917,63.27039356397928,7.699476793472149,0.008275988961912173,0.10775713111702534,0.0,4.84731597671928e-05,2.1799895670413587
141393,0.019875684028637153,0.002559417095495231,1.889896417123074,0.09989649061192463,0.0,420.07311914028423,1.3599694297028107
649300,0.042877010819456496,0.08898102926829599,0.005608702947631272,0.00027974512548722963,0.15963075341888233,4.84731597671928e-05,1.0300823671838375
600149,0.0,0.002559417095495231,0.0015140696500417494,0.031735085783724415,0.10637343204876903,0.004625769547339509,0.46009737085435426
559188,84.33190734788172,61.07163545124311,0.0015140696498137096,0.667903077117278,0.10998549190309137,4.84731597671928e-05,2.499934379373015
305241,92.13093977162204,0.123309373748961,0.04887970985551893,0.00027974512548722963,0.0,4.84731597671928e-05,1.889951931783431
165984,0.0,0.17972024601316572,0.7886971783622885,1.2302919332903026,1.0954637072000093,4.84731597671928e-05,1.9800157876728977
223330,5.022267989861528,0.002559417095498784,595.9308467169252,0.09204313214814253,0.0,4.84731597671928e-05,0.15008265842190702
378988,16.038813536277104,40.20073850058131,0.0015140696500417494,0.03513802047987813,11.518988251119682,0.1264739292616779,2.3800617815488088
34926,0.5627860461828793,21.835617976917952,0.0015140696500417494,0.00027974512548722963,0.3050562552782383,4.84731597671928e-05,1.4200276239913776
493684,53.71892721157594,0.002559417095509442,1003.2611300666757,0.00027974512548722963,0.0,0.022941588832042337,0.37916643150172635
305270,0.28128958377953595,8.507124609921437,0.2715864245806874,0.00027974512548722963,1.7300808571885913,0.05965998567567077,2.5997759004456182
444548,42.41732547884545,0.20194050082866544,0.0015140696500417494,0.020505125215511733,0.0,420.07311914028423,1.169995040368252
239750,6.108444425844643,248.17535037889363,1046.863765881756,0.00027974512548722963,11.531688595564036,420.07311914028423,2.47997260192231
43157,0.0,10.392914240444096,0.014974834298099315,0.00027974512548722963,0.0,4.84731597671928e-05,1.8700553536768303
583834,23.69218190390437,6.217084899539027,93.46190882908851,0.6869216859272931,0.0,0.049494696960037166,2.569699047596357
362651,1.578433082181958,0.16632980352157234,0.0015140696500417494,0.0816697610207282,0.0,4.84731597671928e-05,1.6399593291736025
567453,0.5722286258154639,0.15901477248820406,527.7256033562976,0.00027974512548722963,3.1044645346564046,0.049494696960037166,1.9199826120926413
682143,25.223290242913706,192.84258463964224,0.2731227016839255,0.515549548107165,0.0,0.1264739292616779,2.539991970129643
542887,9.784672633558602,5.972877249719125,1856.7926347631608,0.03513802047987813,0.0,4.84731597671928e-05,1.0299988485284868
542903,0.025616861404641922,92.51453163633745,415.48184496353366,0.0816697610207282,11.486870033997256,420.07311914028423,3.937720827777058
370878,0.24225524371376927,4.369142588386554,0.9850142504622104,0.00027974512548722963,0.13842557138936185,0.9793566189670471,2.3101584900576104
190663,161.4329423947265,0.8439181662522117,646.2065228531628,0.00027974512548722963,0.0,4.84731597671928e-05,0.5996700135678993
329928,141.75657903179868,45.09568213359258,474.7843817488789,0.00027974512548722963,0.0,420.07311914028423,3.4605445925668477
641229,54.15556962105111,20.575912989645,24.48823390580526,0.00027974512548722963,0.17099607976418452,4.84731597671928e-05,1.7799622644301567
2255,84.33190734788172,0.20194050082866544,1.5386337061317539,0.00027974512548722963,0.0,4.84731597671928e-05,1.9497453608456012
428239,5.130166794155785,600.1746031550072,527.7256033562976,0.10189627031300885,11.531646308023985,420.07311914028423,3.7761169616408234
706771,0.0,3.359719478269959,0.0015140696500417494,0.03445053834803069,0.0,0.025708331407732432,2.6104056308261416
444631,0.28128958377953595,0.0330056361428408,10.537750187952588,0.08848160357356427,0.0,4.84731597671928e-05,0.30946129347659707
370904,12.286253063250475,0.262552221625199,0.0015140696500417494,0.032107641673192466,0.0,0.0031195860132378073,0.32031405101908644
84199,198.7980279710819,0.2182009532259026,0.00822259074373255,0.00027974512548722963,0.0,4.84731597671928e-05,1.0499609085886172
420072,0.040534266369378846,61.07163545124311,269.509236760997,102.97612442091445,11.475346675762756,4.84731597671928e-05,2.1800308949224236
51438,84.36926300961495,0.002559417095509442,0.0015140696500417494,0.10731848279376499,0.0,4.84731597671928e-05,1.1399842265044529
256239,0.0,83.17541674751617,925.9576863795683,0.7050047078913393,0.0,0.1264739292616779,3.5905158318428905
608504,47.353948596846934,38.569899764728994,0.058224161122699014,0.00027974512548722963,0.0,4.84731597671928e-05,0.8198560753263512
674042,9.845201363237042,0.0706729820007228,0.21820308629940777,0.00027974512548722963,0.053108172410206045,0.004625769547339509,0.24021550917871135
370942,0.2827247836809341,0.4131254378288016,592.8917539762078,0.00027974512548722963,9.561460664560114,4.84731597671928e-05,1.0100368313699906
239873,4.005503299057456,8.507124609921437,0.0015140696500417494,0.25261587476804337,11.528230548282107,0.13009394743810776,3.1797966047180912
166146,9.093310669434402,9.975813624062551,4654.373127261255,0.793857991867146,0.0,4.84731597671928e-05,1.099966323413623
92419,0.9421871049161592,0.02692261763965198,0.2821850183551222,1.1441012808341675,0.0,4.84731597671928e-05,1.3200010739156012
698634,0.18699427829085402,0.03657813076782923,0.058224161122699014,0.00027974512548722963,0.0,4.84731597671928e-05,0.3407358228248242
633109,150.18101961957743,991.9605590375546,4452.968271259493,0.00027974512548722963,0.0,4.84731597671928e-05,0.05893642311125893
321821,0.09880929519055437,0.002559417095509442,24.48823390580526,6.609857275384715,0.0,4.84731597671928e-05,1.1199523223282988
